Date,EW,Factor,MAXSER,MAXSER_Fac_Constraint,MAXSER_H,MAXSER_Stock_Long_Only,MAXSER_ALL_Long_Only,MAXSER_H_Stock_Long_Only,MAXSER_H_ALL_Long_Only,SSE50_ETF,SSE_ETF,HS300_ETF,CSI500_ETF,SZ100_ETF,SSE,SZ,SZ100,SSE50,CSI500,HS300,CSI100,CYB,CYB50
2016/12/30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2017/1/3,1.008828492,0.998623556,0.998963334,0.999094266,0.99660758,0.998786867,0.998783451,0.999718123,1.002402474,1.008745081,1.001154068,1.01131626,1.008698306,1.01142712,1.010401667,1.008421816,1.010981439,1.009179684,1.009122034,1.009711545,1.010195103,1.000610074,1.003491575
2017/1/4,1.014408313,1.001625817,1.020634422,1.022888305,1.008423716,1.016704138,1.026251405,1.002549032,1.011179677,1.016615654,1.006924409,1.020250149,1.021059057,1.024631793,1.01777173,1.020411432,1.023214591,1.015438817,1.020921431,1.017592017,1.017185812,1.015038801,1.020984379
2017/1/5,1.017678274,1.003884698,1.015275472,1.016909968,1.007229299,1.0130191,1.017943936,1.004657049,1.010661195,1.015303892,1.011252164,1.018165575,1.020601251,1.021076689,1.019903423,1.019094756,1.020799219,1.015648271,1.021658225,1.017434014,1.016925798,1.011168375,1.016660188
2017/1/6,1.012619069,0.995141525,1.016646616,1.018963546,1.004377783,1.011478143,1.02324324,0.996567175,1.011785995,1.011805859,0.99422966,1.014889815,1.015870594,1.013458608,1.016330518,1.011026674,1.012234252,1.009636634,1.017240975,1.011355009,1.011065432,1.001514736,1.003322574
2017/1/9,1.018208788,1.000239946,1.016772344,1.018858068,1.006144079,1.012892202,1.021035133,1.001611707,1.016261019,1.013992129,1.004039238,1.018463371,1.023653289,1.017267649,1.021780575,1.015195821,1.016643998,1.013747006,1.02423389,1.016259421,1.014853023,0.999776255,1.004837392
2017/1/10,1.01541739,1.005785704,1.01829888,1.020229899,1.010528155,1.015877136,1.02071511,1.005951423,1.013689004,1.011368605,1.014714368,1.015783204,1.019838242,1.017013713,1.018698707,1.012695119,1.016287663,1.01123793,1.020803129,1.014558556,1.012990174,0.994709127,0.998405751
2017/1/11,1.008914991,1.000297248,1.010849292,1.012209718,1.004144306,1.008720611,1.013430352,1.001001606,1.010333424,1.006996065,1.004039238,1.008338297,1.011750343,1.010411376,1.010670062,1.003767267,1.00783166,1.005936426,1.010910296,1.00737565,1.007744271,0.987506995,0.991021503
2017/1/12,1.005514708,0.999133014,1.010858846,1.012370013,1.00483742,1.008416629,1.013674286,0.999834917,1.008422436,1.003935286,1.001731102,1.003275759,0.999389593,1.00507872,1.005042793,0.995488909,1.001838082,1.003719012,1.001472949,1.002278796,1.004872631,0.983734426,0.984747033
2017/1/13,1.010082755,0.997223227,1.006643513,1.007603557,1.001174785,1.005028942,1.009602293,0.998539673,1.008206972,1.010056843,0.997980381,1.005062537,0.988402259,0.995683088,1.002940743,0.983409877,0.993752447,1.009251396,0.988989124,1.002970018,1.009515557,0.968341405,0.968373584
2017/1/16,1.021202066,0.991744068,1.001461991,1.001797991,0.992084764,0.999896854,1.006343393,0.994154107,1.00957605,1.02273721,0.987305251,1.003871352,0.960323516,0.968765871,0.99993266,0.954373724,0.969841421,1.022080565,0.962899439,1.002829236,1.015961672,0.93312583,0.921552788
2017/1/17,1.018806983,0.99430342,1.010276313,1.011456538,0.997891557,1.00761667,1.01682705,0.996036808,1.01455764,1.01836467,0.99221004,1.005360334,0.968716618,0.983240223,1.001655155,0.965574611,0.981309898,1.018670269,0.97101359,1.004916798,1.016003785,0.951994284,0.949648758
2017/1/18,1.02226057,0.991057185,1.017794455,1.020076266,0.998360329,1.012113273,1.027750386,0.99294286,1.015491091,1.024923481,0.985862666,1.011911852,0.969327026,0.98476384,1.00302065,0.963409956,0.983209066,1.024433534,0.968862759,1.008846913,1.022010269,0.940740284,0.935675134
2017/1/19,1.017826067,0.996742626,1.018690203,1.020857569,1.003412594,1.01439365,1.02615814,0.997902452,1.015574893,1.02055094,0.996826313,1.008338297,0.965969785,0.980700863,0.99924669,0.959854537,0.98014954,1.021014929,0.964884552,1.005802879,1.018510129,0.939900859,0.936531409
2017/1/20,1.022763128,1.000046291,1.020339393,1.022380369,1.006215766,1.016839474,1.027352201,1.00123913,1.017474089,1.027109751,1.003173687,1.01697439,0.978330536,0.99492128,1.006283273,0.973371596,0.991946834,1.026360599,0.977388972,1.013536829,1.025283256,0.958558819,0.956852738
2017/1/23,1.023959201,1.003342299,1.019212595,1.021166387,1.005780803,1.016279753,1.023608249,1.004320856,1.015917353,1.026672497,1.009521062,1.017825796,0.987791851,0.998476384,1.010676829,0.980254865,0.997088786,1.026326491,0.985398551,1.0163138,1.026447417,0.961910402,0.959136514
2017/1/24,1.026823137,1.004262151,1.018743797,1.020802684,1.005030004,1.015785182,1.021847067,1.00500248,1.014458561,1.029296021,1.011252164,1.018431464,0.983518999,0.995175216,1.012538837,0.976850766,0.993834721,1.028652786,0.984296474,1.01642558,1.027807466,0.948603456,0.942159729
2017/1/25,1.030530495,1.006221573,1.019004653,1.021131294,1.007243159,1.01595443,1.020766401,1.007146517,1.015620615,1.030607783,1.015002885,1.021459806,0.987334045,1,1.014794578,0.980428883,0.997793476,1.031395803,0.986580135,1.019885616,1.030949967,0.953438685,0.945609054
2017/1/26,1.032690931,1.005656329,1.014659832,1.016264339,1.004734057,1.012583671,1.015514978,1.006682798,1.014160946,1.03454307,1.013848817,1.025699485,0.994048527,1.007364144,1.01789159,0.987708728,1.00404213,1.03372516,0.993626853,1.023528125,1.034041103,0.961353844,0.953095266
2017/2/3,1.023072694,1.003173182,1.015145082,1.016825513,1.006503032,1.012621867,1.017636658,1.00396673,1.015376752,1.024048972,1.008944028,1.019642801,0.990843888,1.000507872,1.011771029,0.9830699,0.997699096,1.02321529,0.990974396,1.016437966,1.024870424,0.95652626,0.948834733
2017/2/6,1.024256356,1.001572718,1.014572343,1.016120823,1.00259487,1.011970132,1.018112225,1.002637548,1.015159386,1.024486226,1.00577034,1.019339967,0.999389593,1.002031488,1.017188221,0.990330289,1.002360615,1.024954764,0.999301044,1.019070228,1.025826573,0.968598788,0.961298046
2017/2/7,1.021161592,1.001009111,1.009987291,1.011073446,0.998653111,1.008277034,1.012269041,1.001652789,1.010871067,1.020988194,1.004616272,1.017522962,0.997863574,0.998476384,1.01593292,0.988054601,0.99878516,1.022141783,0.998770999,1.01679838,1.022868794,0.962832393,0.953537487
2017/2/8,1.026974831,1.001482361,1.011134115,1.012248488,0.998534623,1.009395187,1.013821976,1.002698458,1.013611696,1.026672497,1.005481823,1.024488149,1.004578056,1.008379888,1.020409603,0.995379841,1.00744836,1.02603002,1.004465785,1.022116377,1.027953265,0.970219535,0.962438807
2017/2/9,1.028987848,1.002548102,1.015342818,1.016753502,1.000854823,1.013189039,1.019296435,1.003623018,1.015216383,1.029296021,1.007501443,1.028122159,1.009461315,1.014220416,1.025628641,1.00054927,1.011836368,1.029735476,1.010784809,1.026044982,1.032255142,0.975548123,0.969091278
2017/2/10,1.032925468,1.00391009,1.017637934,1.019615325,1.000227634,1.014060427,1.020283045,1.004755543,1.013423651,1.03454307,1.010098096,1.033573175,1.011597741,1.015997969,1.029984821,1.000907917,1.01528855,1.03554378,1.011731705,1.031239719,1.037891544,0.970758255,0.963926586
2017/2/13,1.03703522,1.005123485,1.023588394,1.026141122,1.002155635,1.01906635,1.027662302,1.006010084,1.015000772,1.039790118,1.012406232,1.039024191,1.01556539,1.027679025,1.036473982,1.009205926,1.026890755,1.040407137,1.016927418,1.038124143,1.045291895,0.975343237,0.969965017
2017/2/14,1.035005115,1.007373313,1.024589132,1.027070391,1.007513273,1.020645805,1.028220304,1.008379574,1.014633222,1.036292086,1.016733987,1.040235528,1.016328399,1.025901473,1.036824861,1.008625213,1.025903474,1.037874448,1.017762877,1.03798185,1.044032662,0.973159305,0.96995544
2017/2/15,1.033088509,1.004737108,1.019432692,1.021251796,1.003475141,1.016557421,1.023419356,1.005752237,1.013535139,1.035854832,1.011540681,1.036601517,1.006867084,1.019553073,1.035232213,1.000010809,1.018190683,1.03729681,1.00767447,1.033724854,1.042624119,0.964475566,0.957359743
2017/2/16,1.035536357,1.005506323,1.019925751,1.021897828,1.004575863,1.016816959,1.023227407,1.006707714,1.013525772,1.037166594,1.012983266,1.04114403,1.013428964,1.029202641,1.040591409,1.00754829,1.02766451,1.03929515,1.015280449,1.039531359,1.04758289,0.967162541,0.96004687
2017/2/17,1.02924967,1.004646861,1.020273684,1.022277742,1.005479666,1.017219664,1.024283531,1.005880305,1.015221743,1.032356799,1.011252164,1.035087346,1.006409278,1.026663281,1.031716982,1.002041831,1.023878557,1.033149708,1.006950767,1.033642983,1.041557902,0.959639317,0.951427783
2017/2/20,1.0402592,1.006007795,1.034635703,1.038124422,1.011730017,1.028661739,1.04273901,1.007239353,1.019576932,1.047223437,1.013848817,1.052046062,1.019533038,1.043169121,1.043923951,1.014921677,1.040543467,1.046885344,1.019387655,1.048733551,1.056714967,0.965802744,0.957910688
2017/2/21,1.043676944,1.026608896,1.039006286,1.042053177,1.023077898,1.037767949,1.038876473,1.025288424,1.018662384,1.046348929,1.053952683,1.052046062,1.027468335,1.046724225,1.048229867,1.022463089,1.046381854,1.048093968,1.02727063,1.052186638,1.058314292,0.979113258,0.972790162
2017/2/22,1.042958575,1.017905738,1.039562243,1.043151613,1.020667722,1.035624668,1.043359899,1.017766909,1.019772689,1.047660691,1.036930179,1.055377239,1.032198993,1.050025394,1.050773012,1.026258851,1.049401757,1.048665922,1.033622703,1.054281451,1.05988331,0.978550583,0.974412578
2017/2/23,1.037901411,1.020302688,1.039050377,1.042429066,1.02193705,1.036114981,1.041743035,1.019142496,1.017075525,1.043725404,1.041546451,1.050834725,1.033725011,1.04773997,1.047601572,1.025105285,1.045159309,1.0439543,1.033585663,1.049316618,1.054386963,0.981597384,0.974707768
2017/2/24,1.040024067,1.021811631,1.04093797,1.044272078,1.023714221,1.038280484,1.044171141,1.020458146,1.018053322,1.042850896,1.044431621,1.049926223,1.034030215,1.044184865,1.048264343,1.026194982,1.043371031,1.045029993,1.033932427,1.049476433,1.054210856,0.987964678,0.982086946
2017/2/27,1.031861507,1.021841048,1.032737629,1.035160452,1.022039729,1.032141958,1.033337431,1.019820379,1.013845925,1.034980324,1.044431621,1.041749699,1.025484511,1.035551041,1.040282739,1.017333946,1.032892038,1.036582742,1.025644734,1.041129507,1.045166195,0.982015312,0.975014224
2017/2/28,1.032749218,1.021287475,1.029616528,1.031564228,1.019824117,1.029810935,1.029998642,1.019424747,1.01345194,1.035417578,1.043277553,1.04326387,1.028994354,1.038598273,1.044494894,1.02104717,1.037570617,1.036647459,1.029909996,1.043119489,1.045897744,0.982213064,0.975022674
2017/3/1,1.033938894,1.016652963,1.030056803,1.032238317,1.019168377,1.028917722,1.032835323,1.015611484,1.015464269,1.035417578,1.034045009,1.044475207,1.032351595,1.040883697,1.046170348,1.023727688,1.040896225,1.037180058,1.032571075,1.044819749,1.047279487,0.984664062,0.976310467
2017/3/2,1.027737517,1.020471829,1.029604473,1.031535247,1.02301573,1.029940954,1.030580986,1.018805284,1.014696109,1.028858767,1.041546451,1.040841196,1.027468335,1.036820721,1.040723512,1.018685996,1.035730609,1.02974116,1.027300645,1.037767958,1.039714833,0.97877025,0.966809191
2017/3/3,1.023552159,1.006655205,1.024556556,1.026597829,1.013381768,1.022037284,1.030199803,1.006707918,1.015829617,1.024486226,1.014137334,1.036904351,1.029604761,1.038090401,1.036948264,1.021608232,1.036638918,1.026344419,1.030208386,1.035582815,1.036408029,0.98278899,0.968287393
2017/3/6,1.025648507,1.009937441,1.027506486,1.029620905,1.017995844,1.025556227,1.032947486,1.009961449,1.018535993,1.027109751,1.020484709,1.042052533,1.03937128,1.050787202,1.041959804,1.033913261,1.049614732,1.027543861,1.040503383,1.041208357,1.039942306,1.000362375,0.988240861
2017/3/7,1.027602773,1.017951686,1.039101693,1.042123636,1.026011293,1.036932145,1.044589657,1.016756611,1.020948855,1.029296021,1.036064628,1.043566704,1.042118114,1.053580498,1.044711737,1.036847287,1.053188261,1.030344598,1.041439422,1.043466006,1.042770876,1.008050221,0.9964166
2017/3/8,1.029401214,1.016797668,1.042841261,1.046720338,1.025685619,1.038297055,1.048622657,1.015599866,1.021076649,1.029733275,1.033756492,1.044778041,1.038303067,1.048501778,1.04415046,1.031557982,1.047418939,1.031123382,1.037272666,1.041887192,1.042886047,1.001309849,0.987209387
2017/3/9,1.023153501,1.016826654,1.044167367,1.04827447,1.028002884,1.039411334,1.050102089,1.015159053,1.019546572,1.024486226,1.033756492,1.03539018,1.025942316,1.040629761,1.036443695,1.023967441,1.039460154,1.026085116,1.028059949,1.035305178,1.036746845,0.995863527,0.98486308
2017/3/10,1.02103479,1.01655989,1.043136628,1.047206002,1.029407163,1.038530723,1.048650176,1.014778628,1.019721628,1.020988194,1.033179458,1.036298683,1.029146956,1.046216353,1.035159717,1.026910311,1.044966145,1.022884711,1.029422419,1.035591576,1.03668559,0.99385798,0.982312845
2017/3/13,1.026043991,1.004423186,1.040994695,1.045277306,1.022195118,1.033589415,1.051886963,1.004646379,1.021463741,1.029733275,1.009232545,1.047503549,1.040286892,1.05916709,1.042977642,1.037607815,1.057244148,1.029731103,1.038998344,1.044717033,1.043458078,1.00449528,0.993446114
2017/3/14,1.027193115,1.018230772,1.044299764,1.04830281,1.02923999,1.039969716,1.04979556,1.016287044,1.019970367,1.027984259,1.036353145,1.045080875,1.035403632,1.055865922,1.043719675,1.034841812,1.054168663,1.029735038,1.03669744,1.044292572,1.044426671,0.997943486,0.983406286
2017/3/15,1.028820115,1.0125435,1.048274532,1.052961071,1.0324891,1.041477635,1.057817232,1.012246984,1.021987851,1.029296021,1.025100981,1.04689788,1.034488021,1.059421026,1.044503271,1.035950179,1.058148881,1.030787993,1.035512343,1.04639252,1.047198771,0.997839513,0.984994902
2017/3/16,1.034926577,1.01755642,1.05019728,1.054877321,1.033627837,1.044356285,1.057968059,1.017263877,1.023407273,1.035854832,1.03491056,1.053257399,1.043796734,1.066277298,1.05325945,1.043949479,1.064651784,1.035985864,1.044657048,1.051789065,1.051704193,1.002379135,0.98914502
2017/3/17,1.026084307,1.02139672,1.056206992,1.061580323,1.038871545,1.049706611,1.063422048,1.020347151,1.027576674,1.024486226,1.042412002,1.041446865,1.033419808,1.051802946,1.043113934,1.033238218,1.051535638,1.026263524,1.035062923,1.041003226,1.04148899,0.993681634,0.980249334
2017/3/20,1.029932052,1.020842241,1.066134692,1.072748619,1.045301979,1.05693579,1.076520751,1.020056634,1.030420833,1.026235243,1.041257934,1.042052533,1.036777049,1.053072626,1.047418883,1.034900768,1.051855376,1.027622133,1.037472869,1.042153651,1.043058965,0.995798799,0.981889777
2017/3/21,1.033124282,1.024083009,1.076158253,1.083869775,1.053078887,1.06539312,1.087881549,1.022706767,1.035292871,1.028858767,1.047605309,1.049320554,1.041202503,1.062214322,1.050899316,1.040235272,1.061484945,1.030712782,1.040283382,1.047209117,1.048761727,0.999492879,0.984669292
2017/3/22,1.024629987,1.022506736,1.076881756,1.084899125,1.05472049,1.065140034,1.089044063,1.020665779,1.034157884,1.021425448,1.044431621,1.043869538,1.037387456,1.059674962,1.045618093,1.036983868,1.059731613,1.022584304,1.037704524,1.042285672,1.042913485,0.993130173,0.972927617
2017/3/23,1.027585465,1.022536147,1.070538272,1.077674153,1.052987559,1.060634833,1.081190489,1.02105232,1.032988185,1.024923481,1.044431621,1.04689788,1.039523882,1.066023362,1.046691027,1.039883504,1.06444156,1.026470791,1.03968341,1.045889209,1.047187924,0.993023142,0.970164439
2017/3/24,1.034227802,1.020667936,1.076649192,1.085219553,1.051995952,1.062382465,1.087695582,1.020561658,1.032076916,1.033668561,1.0406809,1.05689141,1.046085762,1.078974099,1.053423773,1.046140664,1.0735552,1.034416052,1.045179908,1.05423402,1.055732975,1.001568761,0.97785289
2017/3/27,1.03408831,1.02069732,1.065691696,1.072802797,1.04629834,1.054505152,1.073755664,1.020436899,1.028653631,1.031919545,1.0406809,1.052046062,1.039829086,1.066023362,1.052621489,1.039773453,1.064608859,1.033901381,1.040297272,1.050741356,1.05250242,0.99259451,0.970283303
2017/3/28,1.030441913,1.020726706,1.069218977,1.076966551,1.047238951,1.056588569,1.077602514,1.020031606,1.027710396,1.029296021,1.0406809,1.050531891,1.037540058,1.066023362,1.048108074,1.03794288,1.064290496,1.030353343,1.037528588,1.048255012,1.049828901,0.990980899,0.967344364
2017/3/29,1.029048082,1.025139377,1.074006593,1.082197424,1.053160278,1.061456144,1.081506193,1.02369571,1.028061705,1.028421513,1.049336411,1.048412052,1.034030215,1.063737938,1.044359891,1.033769802,1.062000873,1.028770413,1.034631384,1.046860485,1.048438225,0.98325075,0.958267282
2017/3/30,1.026493164,1.025022657,1.073333411,1.081244954,1.055021636,1.061694124,1.081450771,1.023422496,1.027506206,1.024486226,1.049047894,1.038418522,1.018464825,1.047486034,1.034346478,1.016815137,1.046076149,1.026135403,1.017899858,1.03827006,1.042662723,0.965160051,0.936107778
2017/3/31,1.034496188,1.025052048,1.074030024,1.082140269,1.05514575,1.061970514,1.081934075,1.02390719,1.029172789,1.030170529,1.049047894,1.045989378,1.020448649,1.057643474,1.038302482,1.024720108,1.056642094,1.031857127,1.022035483,1.044096806,1.049011532,0.972110916,0.944385482
2017/4/5,1.043099908,1.024644858,1.080943165,1.089925389,1.058492975,1.06666035,1.091065117,1.024463706,1.031774853,1.041539134,1.048182343,1.063250928,1.04669617,1.078466227,1.053700868,1.044215762,1.074214763,1.042575139,1.044118382,1.058552041,1.060433965,0.990368277,0.964448801
2017/4/6,1.043693991,1.027149004,1.092771845,1.103726968,1.061300727,1.074176883,1.102890439,1.026343331,1.032167376,1.042413642,1.053087132,1.062039591,1.046390966,1.07567293,1.057148114,1.047069216,1.075735584,1.045253877,1.04726129,1.06161964,1.064064272,0.990915661,0.96464597
2017/4/7,1.044816679,1.032127786,1.093609522,1.104206497,1.065582035,1.076882435,1.102408954,1.030894441,1.034539787,1.042413642,1.062896711,1.064159431,1.048222188,1.080243779,1.058956315,1.048377049,1.076705254,1.044327731,1.050306492,1.062651639,1.0636977,0.9918402,0.965701104
2017/4/10,1.042095613,1.031868176,1.091924747,1.102726403,1.061989596,1.074507105,1.098875352,1.0299957,1.032953317,1.039352864,1.062319677,1.061433923,1.047153975,1.07059421,1.053406697,1.041872275,1.070343785,1.04034242,1.048361612,1.058928467,1.060226592,0.974716344,0.94485587
2017/4/11,1.045777201,1.032476539,1.093852859,1.105407939,1.066127214,1.074420966,1.099084419,1.032720736,1.049502128,1.039790118,1.063473745,1.064159431,1.058904319,1.07313357,1.059713169,1.047031877,1.072259738,1.041633252,1.058359337,1.062610855,1.061734354,0.977357448,0.946406742
2017/4/12,1.047651433,1.034242198,1.096905201,1.108464873,1.07109415,1.078140407,1.103286334,1.034807232,1.053661433,1.038041102,1.066935949,1.060222586,1.050663818,1.067800914,1.054836632,1.040303071,1.067695075,1.040213424,1.049947275,1.060227529,1.061383415,0.967099851,0.935165875
2017/4/13,1.043477514,1.034127255,1.10209414,1.114076926,1.075053719,1.082935873,1.110996081,1.034251381,1.053944473,1.034980324,1.066647432,1.064159431,1.056767893,1.076434738,1.055522924,1.046863854,1.075749617,1.03551011,1.056210102,1.061776434,1.060245734,0.973710257,0.943101632
2017/4/14,1.03841541,1.033578329,1.098065424,1.109611341,1.073336608,1.079715083,1.105866038,1.032824705,1.050108563,1.027547005,1.065493364,1.055377239,1.042728521,1.062722194,1.045890998,1.033675473,1.061901265,1.030006585,1.04223385,1.053298696,1.052979378,0.961979717,0.929731907
2017/4/17,1.037759476,1.028694675,1.097395226,1.10924931,1.069421865,1.077426711,1.106806118,1.028387563,1.045138908,1.028858767,1.055683785,1.051743228,1.030978178,1.061198578,1.038190678,1.026895572,1.060617909,1.030882444,1.030808517,1.051316267,1.053718584,0.952204777,0.921606305
2017/4/18,1.028135727,1.033059793,1.109175513,1.122277564,1.079796859,1.087603451,1.120125331,1.031099843,1.047329342,1.022299956,1.064339296,1.049320554,1.02624752,1.060690706,1.029989332,1.023022185,1.059874972,1.022061325,1.024679958,1.046120322,1.048433758,0.941971134,0.906037304
2017/4/19,1.022184114,1.033812112,1.111521124,1.125287991,1.083230132,1.088787605,1.121384089,1.031700294,1.048475388,1.015303892,1.065781881,1.04114403,1.014191973,1.058659218,1.021603364,1.016828893,1.057020717,1.016679362,1.013893073,1.041024676,1.044260772,0.940533868,0.908674858
2017/4/20,1.025302507,1.033841873,1.126500789,1.142699874,1.0893036,1.0986438,1.138920657,1.031519531,1.05146259,1.019239178,1.065781881,1.04689788,1.013734168,1.063484002,1.022058959,1.017878304,1.062232835,1.021316648,1.013434393,1.045759303,1.050437302,0.94308629,0.908367838
2017/4/21,1.029911184,1.033727124,1.110936667,1.125467711,1.078430464,1.086201471,1.117646628,1.031360857,1.043128968,1.023611718,1.065493364,1.047806383,1.007477491,1.060690706,1.022397594,1.013482177,1.059135336,1.026575737,1.005921012,1.047342044,1.054825637,0.937284219,0.900873739
2017/4/24,1.028043796,1.032456088,1.103551313,1.117235371,1.075633694,1.080800738,1.108586546,1.030382506,1.041520824,1.021425448,1.062896711,1.036601517,0.98031436,1.038598273,1.008343115,0.991623383,1.03815396,1.024063601,0.980024187,1.036608772,1.047760274,0.922455401,0.88218215
2017/4/25,1.028683231,1.03248585,1.124744343,1.141081528,1.0850193,1.097079515,1.136479091,1.030143414,1.051096641,1.024048972,1.062896711,1.039932694,0.983366397,1.048501778,1.009965727,0.998827765,1.048969752,1.025293214,0.983529665,1.039543745,1.051735777,0.927021525,0.887253328
2017/4/26,1.026988594,1.030492153,1.119731782,1.135298261,1.081622742,1.093511815,1.13175811,1.028184769,1.047302046,1.02273721,1.058857473,1.042355367,0.985197619,1.055865922,1.01198916,1.002721786,1.055209601,1.02518958,0.986074039,1.040815315,1.052023228,0.927842092,0.885367269
2017/4/27,1.028267561,1.020115555,1.11670447,1.13203422,1.073843045,1.089205587,1.134208613,1.019238907,1.047825853,1.024923481,1.038084247,1.042961036,0.988707462,1.055611986,1.015642615,1.005114403,1.055923096,1.028309964,0.988613463,1.041279654,1.052405433,0.939280082,0.897499901
2017/4/28,1.027768637,1.024047706,1.110222461,1.124601824,1.071200528,1.085206487,1.123532883,1.022615967,1.046129268,1.023174464,1.045874207,1.039024191,0.992064703,1.051295074,1.0164391,1.0056509,1.053831314,1.026298068,0.991735936,1.039174872,1.04879395,0.943261106,0.901204419
2017/5/2,1.023730173,1.027286225,1.107647858,1.120836479,1.071397099,1.085681225,1.121020895,1.024631721,1.042086165,1.019676432,1.052221581,1.03751002,0.99099649,1.051802946,1.01291227,1.004601489,1.052058996,1.021816889,0.992414935,1.035194305,1.04516779,0.943320228,0.901744098
2017/5/3,1.021285395,1.014479554,1.10486279,1.117917457,1.065830892,1.081027324,1.125266901,1.013231936,1.046357468,1.016615654,1.026832083,1.032361838,0.990233481,1.050025394,1.010216723,1.000687816,1.048585076,1.018745042,0.989439342,1.031131262,1.042148756,0.93802171,0.899540315
2017/5/4,1.01745955,1.011154137,1.104688284,1.11817688,1.055361522,1.079058189,1.125620069,1.008449419,1.042925382,1.014429383,1.020196192,1.028424993,0.985502823,1.044692737,1.007646191,0.997081695,1.043237853,1.016850336,0.986059191,1.028490239,1.040923659,0.936823988,0.899222029
2017/5/5,1.013972296,1.020081405,1.109935266,1.124032687,1.054281375,1.084761264,1.126691155,1.013903865,1.038713587,1.011368605,1.03779573,1.021762641,0.974210285,1.032503809,0.999806678,0.984994802,1.029918362,1.014737868,0.972229659,1.021893422,1.037956309,0.92667546,0.888272972
2017/5/8,1.014125691,1.01293563,1.09689676,1.109802711,1.040056073,1.072477525,1.112662489,1.007060144,1.025362834,1.013554875,1.023658396,1.012980448,0.956203266,1.009395632,0.991936879,0.966201408,1.007438729,1.017140248,0.954006506,1.014722298,1.034795304,0.911648891,0.879069139
2017/5/9,1.010930331,1.012818568,1.099479331,1.112525835,1.042916107,1.0748252,1.116819486,1.006828867,1.024352073,1.012243113,1.023369879,1.013888951,0.95986571,1.011681056,0.992553575,0.971328291,1.01096603,1.012854093,0.959827736,1.012824762,1.031192115,0.918673148,0.889952285
2017/5/10,1.007218323,1.005087074,1.097312532,1.110648843,1.029111194,1.07069193,1.117220352,0.99780979,1.007821675,1.014866638,1.008078477,1.010254941,0.941858691,1.004316912,0.983615352,0.958698416,1.001214565,1.016626452,0.939686044,1.008344207,1.032891937,0.902786258,0.875725158
2017/5/11,1.012333973,1.00438429,1.101009374,1.114935191,1.027877548,1.072899148,1.122115998,0.996834009,1.005667838,1.02055094,1.006635892,1.015403122,0.939111857,1.012188928,0.986423348,0.960628428,1.008607892,1.022909636,0.937578319,1.014067632,1.041406679,0.903343836,0.875755578
2017/5/12,1.024526487,1.003535076,1.102183777,1.116213106,1.023696035,1.073664099,1.124393853,0.996083193,1.002491883,1.036292086,1.004904789,1.023579646,0.936517626,1.01523616,0.993515994,0.961761949,1.012497032,1.03872101,0.936164442,1.022748084,1.052960236,0.904472243,0.874685234
2017/5/15,1.028296666,1.006093078,1.1082438,1.122741134,1.031995243,1.079447778,1.131761979,0.998904749,1.004715853,1.038041102,1.009809579,1.027819325,0.941248283,1.023362113,0.995679585,0.967423363,1.019884305,1.041476708,0.940909936,1.026921698,1.055880688,0.906514996,0.874504402
2017/5/16,1.030997412,1.020850329,1.121264773,1.135946495,1.048507327,1.095331377,1.144149849,1.012126644,1.011385559,1.040227372,1.038372764,1.039932694,0.960933923,1.043423057,1.003005184,0.987179109,1.039656895,1.041286931,0.960264064,1.035820271,1.060837545,0.925018526,0.891492454
2017/5/17,1.024604189,1.027722708,1.12083082,1.135348407,1.054912711,1.096538461,1.139220546,1.018171379,1.013348658,1.031045037,1.051644547,1.032967507,0.963528155,1.037074657,1.000259051,0.985552916,1.033116845,1.033521827,0.962326129,1.030175999,1.052539109,0.928941958,0.899120064
2017/5/18,1.020665019,1.023586003,1.121238812,1.135851636,1.052676034,1.096040456,1.142466635,1.013973711,1.011508393,1.027547005,1.04356607,1.028424993,0.954524645,1.031742001,0.995650909,0.980073773,1.028805057,1.029671197,0.954127841,1.02659512,1.050615643,0.924287661,0.894448294
2017/5/19,1.023039405,1.0236149,1.131792442,1.147618222,1.05824105,1.104393745,1.156921117,1.013803197,1.014782057,1.029733275,1.04356607,1.030241999,0.954219441,1.031488065,0.99580911,0.979741067,1.028926128,1.032691882,0.953916781,1.028328008,1.054207984,0.917952986,0.888528164
2017/5/22,1.026560255,1.020867972,1.130096733,1.14576857,1.050465167,1.102625022,1.156371386,1.010429463,1.010890193,1.037603848,1.038084247,1.031150501,0.94018007,1.030980193,0.99099057,0.972733499,1.028642161,1.04138969,0.94016037,1.030560581,1.061758282,0.911326271,0.879188003
2017/5/23,1.034324589,1.013591133,1.142159716,1.160278892,1.041615823,1.108386823,1.174234778,1.002667316,1.007938828,1.050721469,1.023658396,1.035693015,0.923241264,1.028440833,0.986567372,0.959383678,1.024422827,1.054615903,0.920373586,1.034474383,1.07318582,0.89611724,0.862598796
2017/5/24,1.03397337,1.013620606,1.138077115,1.155613551,1.043143123,1.105416456,1.168990129,1.003052422,1.006974218,1.048972453,1.023658396,1.035693015,0.927208912,1.034789233,0.98725302,0.964166455,1.029097004,1.052766673,0.925861462,1.034466226,1.071891811,0.905313197,0.870032617
